Name,Contig id,Gene symbol,molecule_type
ERR10788121,NODE_3_length_91289_cov_3.559469,blaOXA-69,chromosome
ERR10788121,NODE_66_length_17261_cov_4.318203,ant(3'')-IIa,chromosome
ERR10788121,NODE_7_length_56645_cov_4.194107,blaADC-191,chromosome
ERR10794274,NODE_10_length_75059_cov_4.557777,floR,chromosome
ERR10794274,NODE_122_length_5798_cov_2.334796,ble,chromosome
ERR10794274,NODE_122_length_5798_cov_2.334796,blaNDM-1,chromosome
ERR10794274,NODE_15_length_64095_cov_4.974327,ant(3'')-IIa,chromosome
ERR10794274,NODE_21_length_52227_cov_3.148522,blaOXA-64,chromosome
ERR10794274,NODE_3_length_200475_cov_4.153719,blaADC-50,chromosome
ERR10794274,NODE_81_length_13467_cov_12.120886,tet(39),chromosome
ERR10794274,NODE_89_length_11867_cov_7.192546,ant(2'')-Ia,chromosome
ERR10794274,NODE_89_length_11867_cov_7.192546,aph(3')-Ia,chromosome
ERR10794274,NODE_89_length_11867_cov_7.192546,mph(E),chromosome
ERR10794274,NODE_89_length_11867_cov_7.192546,msr(E),chromosome
ERR10794308,NODE_10_length_155948_cov_9.743104,ant(3'')-IIa,chromosome
ERR10794308,NODE_31_length_32133_cov_11.077824,arr-3,plasmid
ERR10794308,NODE_31_length_32133_cov_11.077824,aac(6')-Ib4,plasmid
ERR10794308,NODE_31_length_32133_cov_11.077824,qacEdelta1,plasmid
ERR10794308,NODE_31_length_32133_cov_11.077824,sul1,plasmid
ERR10794308,NODE_36_length_24845_cov_9.685121,aac(3)-IId,plasmid
ERR10794308,NODE_36_length_24845_cov_9.685121,aph(3'')-Ib,plasmid
ERR10794308,NODE_36_length_24845_cov_9.685121,aph(6)-Id,plasmid
ERR10794308,NODE_36_length_24845_cov_9.685121,msr(E),plasmid
ERR10794308,NODE_36_length_24845_cov_9.685121,mph(E),plasmid
ERR10794308,NODE_3_length_258366_cov_7.000294,blaOXA-94,chromosome
ERR10794308,NODE_41_length_9217_cov_11.727023,dfrA44,plasmid
ERR10794308,NODE_42_length_7927_cov_6.887328,blaNDM-1,plasmid
ERR10794308,NODE_42_length_7927_cov_6.887328,ble,plasmid
ERR10794308,NODE_48_length_4867_cov_11.247064,tet(X3),plasmid
ERR10794308,NODE_52_length_2635_cov_7.699527,floR,plasmid
ERR10794308,NODE_58_length_1359_cov_8.739683,sul2,plasmid
ERR10794308,NODE_60_length_1095_cov_19.656627,aph(3')-VIa,plasmid
ERR10794308,NODE_6_length_191911_cov_7.606630,blaADC-80,chromosome
ERR10794316,NODE_11_length_161071_cov_9.647144,ant(3'')-IIa,chromosome
ERR10794316,NODE_12_length_139657_cov_8.247374,aph(3')-VI,chromosome
ERR10794316,NODE_12_length_139657_cov_8.247374,blaNDM-1,chromosome
ERR10794316,NODE_12_length_139657_cov_8.247374,ble,chromosome
ERR10794316,NODE_13_length_134781_cov_7.756062,blaADC-79,chromosome
ERR10794316,NODE_16_length_75910_cov_7.173392,blaOXA-100,plasmid
ERR10794316,NODE_29_length_7996_cov_12.109535,aph(3'')-Ib,chromosome
ERR10794316,NODE_29_length_7996_cov_12.109535,aph(6)-Id,chromosome
ERR10794316,NODE_29_length_7996_cov_12.109535,sul2,chromosome
ERR10794316,NODE_29_length_7996_cov_12.109535,dfrA20,chromosome
ERR10794316,NODE_33_length_5408_cov_21.977585,aac(3)-IId,plasmid
ERR10794316,NODE_33_length_5408_cov_21.977585,blaOXA-58,plasmid
ERR10794316,NODE_35_length_4620_cov_24.160805,mph(E),plasmid
ERR10794316,NODE_35_length_4620_cov_24.160805,msr(E),plasmid
ERR10794316,NODE_39_length_2040_cov_10.350335,ant(2'')-Ia,chromosome
ERR10794316,NODE_39_length_2040_cov_10.350335,aph(3')-Ia,chromosome
ERR10794316,NODE_40_length_1721_cov_34.845253,tet(39),plasmid
ERR10794327,NODE_1_length_618609_cov_13.801056,blaADC-26,chromosome
ERR10794327,NODE_28_length_35823_cov_11.895840,blaOXA-104,chromosome
ERR10794327,NODE_31_length_28780_cov_15.414386,sul2,plasmid
ERR10794327,NODE_31_length_28780_cov_15.414386,aph(6)-Id,plasmid
ERR10794327,NODE_31_length_28780_cov_15.414386,aph(3'')-Ib,plasmid
ERR10794327,NODE_39_length_8122_cov_6.824006,ble,plasmid
ERR10794327,NODE_39_length_8122_cov_6.824006,blaNDM-1,plasmid
ERR10794327,NODE_40_length_7698_cov_10.754968,arr-2,plasmid
ERR10794327,NODE_40_length_7698_cov_10.754968,cmlA5,plasmid
ERR10794327,NODE_40_length_7698_cov_10.754968,qacEdelta1,plasmid
ERR10794327,NODE_40_length_7698_cov_10.754968,sul1,plasmid
ERR10794327,NODE_41_length_7636_cov_17.913095,armA,plasmid
ERR10794327,NODE_41_length_7636_cov_17.913095,msr(E),plasmid
ERR10794327,NODE_41_length_7636_cov_17.913095,mph(E),plasmid
ERR10794327,NODE_42_length_5739_cov_121.297872,aph(3')-VIa,plasmid
ERR10794327,NODE_49_length_2640_cov_18.569854,blaOXA-23,plasmid
ERR10794327,NODE_8_length_161426_cov_17.043929,ant(3'')-IIa,chromosome
ERR10802836,NODE_11_length_53207_cov_3.883652,blaADC-154,chromosome
ERR10802836,NODE_139_length_7387_cov_3.650933,blaOXA-441,chromosome
ERR10802836,NODE_43_length_27842_cov_5.607000,ant(3'')-IIa,chromosome
ERR10802837,NODE_12_length_44589_cov_3.669993,blaOXA-70,plasmid
ERR10802837,NODE_132_length_10065_cov_11.390528,tet(39),plasmid
ERR10802837,NODE_152_length_7884_cov_5.060886,blaADC-203,chromosome
ERR10802837,NODE_22_length_36117_cov_5.318730,ant(3'')-IIa,chromosome
ERR10802837,NODE_232_length_2642_cov_5.863547,blaOXA-23,plasmid
ERR10802837,NODE_266_length_1487_cov_3.957493,ble,chromosome
ERR10802837,NODE_266_length_1487_cov_3.957493,blaNDM-1,chromosome
ERR10802837,NODE_292_length_975_cov_4.284247,aph(3')-VIa,chromosome
ERR10805899,NODE_11_length_86315_cov_6.537795,blaADC-165,chromosome
ERR10805899,NODE_17_length_62584_cov_6.034984,blaOXA-51,chromosome
ERR10805899,NODE_28_length_45739_cov_6.967682,ant(3'')-IIa,chromosome
ERR10808103,NODE_173_length_6887_cov_3.158810,qacEdelta1,chromosome
ERR10808103,NODE_173_length_6887_cov_3.158810,aadA1,chromosome
ERR10808103,NODE_173_length_6887_cov_3.158810,aac(3)-Ia,chromosome
ERR10808103,NODE_173_length_6887_cov_3.158810,sul1,chromosome
ERR10808103,NODE_298_length_2639_cov_5.529528,blaOXA-23,plasmid
ERR10808103,NODE_372_length_1095_cov_2.490964,aph(3')-VIa,chromosome
ERR10808103,NODE_40_length_22896_cov_2.783524,blaADC,chromosome
ERR10808103,NODE_6_length_57101_cov_3.690888,ant(3'')-IIa,chromosome
ERR10808103,NODE_99_length_12418_cov_2.536488,blaOXA-69,chromosome
ERR10808115,NODE_16_length_44130_cov_4.332629,blaADC-154,chromosome
ERR10808115,NODE_193_length_2523_cov_5.677393,sul2,plasmid
ERR10808115,NODE_64_length_19889_cov_4.995654,ant(3'')-IIa,chromosome
ERR10808115,NODE_71_length_18431_cov_4.398102,blaOXA-217,chromosome
ERR10808136,NODE_12_length_161075_cov_8.864508,ant(3'')-IIa,chromosome
ERR10808136,NODE_17_length_76600_cov_7.276728,blaOXA-100,plasmid
ERR10808136,NODE_2_length_354675_cov_7.977506,blaADC-79,chromosome
ERR10809417,NODE_18_length_85396_cov_18.995768,ant(3'')-IIa,chromosome
ERR10809417,NODE_33_length_40666_cov_15.740725,blaADC-78,chromosome
ERR10809417,NODE_37_length_28684_cov_13.637782,blaOXA-69,plasmid
ERR10809417,NODE_42_length_15168_cov_12.125091,sul1,chromosome
ERR10809417,NODE_42_length_15168_cov_12.125091,aac(3)-Ia,chromosome
ERR10809417,NODE_42_length_15168_cov_12.125091,aadA1,chromosome
ERR10809417,NODE_42_length_15168_cov_12.125091,qacEdelta1,chromosome
ERR10809417,NODE_42_length_15168_cov_12.125091,sul1,chromosome
ERR10809417,NODE_58_length_2639_cov_35.139764,blaOXA-23,plasmid
ERR10809417,NODE_68_length_1095_cov_19.250000,aph(3')-VIa,plasmid
ERR10809418,NODE_12_length_92222_cov_4.211098,blaADC-32,chromosome
ERR10809418,NODE_31_length_45083_cov_5.700871,ant(3'')-IIa,chromosome
ERR10809418,NODE_3_length_133416_cov_4.116947,blaOXA-65,chromosome
ERR10812834,NODE_14_length_82954_cov_12.252344,ant(3'')-IIa,chromosome
ERR10812834,NODE_1_length_283200_cov_8.304817,blaOXA-67,chromosome
ERR10812834,NODE_23_length_52723_cov_9.573617,blaADC-6,chromosome
ERR10812835,NODE_139_length_10420_cov_5.425346,ant(3'')-IIa,chromosome
ERR10812835,NODE_172_length_7697_cov_3.429530,sul1,plasmid
ERR10812835,NODE_172_length_7697_cov_3.429530,qacEdelta1,plasmid
ERR10812835,NODE_172_length_7697_cov_3.429530,cmlA5,plasmid
ERR10812835,NODE_172_length_7697_cov_3.429530,arr-2,plasmid
ERR10812835,NODE_173_length_7636_cov_4.549821,armA,plasmid
ERR10812835,NODE_173_length_7636_cov_4.549821,msr(E),plasmid
ERR10812835,NODE_173_length_7636_cov_4.549821,mph(E),plasmid
ERR10812835,NODE_201_length_6044_cov_31.876703,aph(3')-VIa,plasmid
ERR10812835,NODE_20_length_33625_cov_3.313866,blaOXA-104,chromosome
ERR10812835,NODE_224_length_4800_cov_2.767284,blaNDM-1,chromosome
ERR10812835,NODE_224_length_4800_cov_2.767284,ble,chromosome
ERR10812835,NODE_278_length_2643_cov_5.332154,blaOXA-23,chromosome
ERR10812835,NODE_36_length_28150_cov_4.822538,fos,chromosome
ERR10812835,NODE_53_length_23412_cov_3.873247,blaADC-26,chromosome
ERR10812835,NODE_73_length_18831_cov_4.461670,sul2,plasmid
ERR10812835,NODE_73_length_18831_cov_4.461670,aph(6)-Id,plasmid
ERR10812835,NODE_73_length_18831_cov_4.461670,aph(3'')-Ib,plasmid
ERR10812836,NODE_11_length_44679_cov_3.484993,blaOXA-104,chromosome
ERR10812836,NODE_171_length_7698_cov_3.891433,arr-2,plasmid
ERR10812836,NODE_171_length_7698_cov_3.891433,cmlA5,plasmid
ERR10812836,NODE_171_length_7698_cov_3.891433,qacEdelta1,plasmid
ERR10812836,NODE_171_length_7698_cov_3.891433,sul1,plasmid
ERR10812836,NODE_172_length_7636_cov_5.528327,mph(E),plasmid
ERR10812836,NODE_172_length_7636_cov_5.528327,msr(E),plasmid
ERR10812836,NODE_172_length_7636_cov_5.528327,armA,plasmid
ERR10812836,NODE_177_length_7380_cov_5.930092,ant(3'')-IIa,chromosome
ERR10812836,NODE_18_length_39440_cov_5.415927,fos,chromosome
ERR10812836,NODE_194_length_6132_cov_2.860600,ble,chromosome
ERR10812836,NODE_194_length_6132_cov_2.860600,blaNDM-1,chromosome
ERR10812836,NODE_205_length_5660_cov_34.810646,aph(3')-VIa,plasmid
ERR10812836,NODE_247_length_2642_cov_5.728274,blaOXA-23,plasmid
ERR10812836,NODE_33_length_28783_cov_5.081230,aph(3'')-Ib,plasmid
ERR10812836,NODE_33_length_28783_cov_5.081230,aph(6)-Id,plasmid
ERR10812836,NODE_33_length_28783_cov_5.081230,sul2,plasmid
ERR10812836,NODE_9_length_47392_cov_3.951705,blaADC-26,chromosome
ERR10812837,NODE_13_length_51492_cov_4.377184,ant(3'')-IIa,chromosome
ERR10812837,NODE_145_length_6864_cov_2.923134,blaOXA,plasmid
ERR10812837,NODE_151_length_6177_cov_14.738072,ant(2'')-Ia,plasmid
ERR10812837,NODE_214_length_2642_cov_4.716083,blaOXA-23,chromosome
ERR10812837,NODE_3_length_91346_cov_4.074205,blaADC,chromosome
ERR10812838,NODE_118_length_6177_cov_15.495722,ant(2'')-Ia,plasmid
ERR10812838,NODE_167_length_2643_cov_4.603381,blaOXA-23,chromosome
ERR10812838,NODE_177_length_1610_cov_8.262740,blaADC,chromosome
ERR10812838,NODE_194_length_1131_cov_4.598837,blaADC,chromosome
ERR10812838,NODE_73_length_16593_cov_3.131563,blaOXA-68,chromosome
ERR10812838,NODE_8_length_87020_cov_4.649958,ant(3'')-IIa,chromosome
ERR10812839,NODE_11_length_57074_cov_4.945660,blaADC-50,chromosome
ERR10812839,NODE_120_length_11277_cov_5.643943,floR,chromosome
ERR10812839,NODE_135_length_9785_cov_12.597357,tet(39),plasmid
ERR10812839,NODE_161_length_8122_cov_4.009971,ble,chromosome
ERR10812839,NODE_161_length_8122_cov_4.009971,blaNDM-1,chromosome
ERR10812839,NODE_177_length_6829_cov_5.973403,ant(3'')-IIa,chromosome
ERR10812839,NODE_54_length_23283_cov_8.218556,ant(2'')-Ia,plasmid
ERR10812839,NODE_54_length_23283_cov_8.218556,aph(3')-Ia,plasmid
ERR10812839,NODE_54_length_23283_cov_8.218556,mph(E),plasmid
ERR10812839,NODE_54_length_23283_cov_8.218556,msr(E),plasmid
ERR10812839,NODE_58_length_22516_cov_4.322166,blaOXA-64,chromosome
ERR10812840,NODE_186_length_6177_cov_25.142481,ant(2'')-Ia,plasmid
ERR10812840,NODE_18_length_38643_cov_3.281938,blaOXA-91,chromosome
ERR10812840,NODE_251_length_1665_cov_4.341635,blaRTG,chromosome
ERR10812840,NODE_283_length_705_cov_5.259076,blaADC,chromosome
ERR10812840,NODE_38_length_25249_cov_5.240398,ant(3'')-IIa,chromosome
ERR10812840,NODE_6_length_65084_cov_4.029284,blaADC-52,chromosome
ERR10812841,NODE_15_length_101855_cov_6.995774,ant(3'')-IIa,chromosome
ERR10812841,NODE_17_length_72042_cov_10.829851,aac(3)-IId,plasmid
ERR10812841,NODE_17_length_72042_cov_10.829851,floR,plasmid
ERR10812841,NODE_1_length_481619_cov_5.508189,blaADC,chromosome
ERR10812841,NODE_23_length_13809_cov_15.773888,aph(6)-Id,chromosome
ERR10812841,NODE_23_length_13809_cov_15.773888,aph(3'')-Ib,chromosome
ERR10812841,NODE_23_length_13809_cov_15.773888,sul2,chromosome
ERR10812841,NODE_23_length_13809_cov_15.773888,tet(39),chromosome
ERR10812841,NODE_28_length_8121_cov_7.137871,ble,plasmid
ERR10812841,NODE_28_length_8121_cov_7.137871,blaNDM-1,plasmid
ERR10812841,NODE_32_length_887_cov_11.462475,blaOXA-58,chromosome
ERR10812841,NODE_7_length_221906_cov_4.632514,blaOXA,chromosome
ERR10812867,NODE_10_length_161071_cov_16.495900,ant(3'')-IIa,chromosome
ERR10812867,NODE_11_length_134573_cov_13.345569,blaADC-79,chromosome
ERR10812867,NODE_14_length_75910_cov_12.297397,blaOXA-100,plasmid
ERR10812867,NODE_24_length_8871_cov_25.057342,aph(3'')-Ib,chromosome
ERR10812867,NODE_24_length_8871_cov_25.057342,aph(6)-Id,chromosome
ERR10812867,NODE_24_length_8871_cov_25.057342,sul2,chromosome
ERR10812867,NODE_24_length_8871_cov_25.057342,dfrA20,chromosome
ERR10812867,NODE_30_length_5233_cov_46.285742,aac(3)-IId,plasmid
ERR10812867,NODE_31_length_4620_cov_44.564256,msr(E),plasmid
ERR10812867,NODE_31_length_4620_cov_44.564256,mph(E),plasmid
ERR10812867,NODE_33_length_4203_cov_36.095029,aph(3')-VI,plasmid
ERR10812867,NODE_33_length_4203_cov_36.095029,blaNDM-1,plasmid
ERR10812867,NODE_33_length_4203_cov_36.095029,ble,plasmid
ERR10812867,NODE_36_length_2100_cov_23.273863,ant(2'')-Ia,chromosome
ERR10812867,NODE_36_length_2100_cov_23.273863,aph(3')-Ia,chromosome
ERR10812867,NODE_42_length_1085_cov_59.151116,blaOXA-58,plasmid
ERR10812867,NODE_52_length_621_cov_63.442529,tet(39),chromosome
ERR10812867,NODE_10_length_161071_cov_16.495900,ant(3'')-IIa,chromosome
ERR10812867,NODE_11_length_134573_cov_13.345569,blaADC-79,chromosome
ERR10812867,NODE_14_length_75910_cov_12.297397,blaOXA-100,plasmid
ERR10812867,NODE_24_length_8871_cov_25.057342,aph(3'')-Ib,chromosome
ERR10812867,NODE_24_length_8871_cov_25.057342,aph(6)-Id,chromosome
ERR10812867,NODE_24_length_8871_cov_25.057342,sul2,chromosome
ERR10812867,NODE_24_length_8871_cov_25.057342,dfrA20,chromosome
ERR10812867,NODE_30_length_5233_cov_46.285742,aac(3)-IId,plasmid
ERR10812867,NODE_31_length_4620_cov_44.564256,msr(E),plasmid
ERR10812867,NODE_31_length_4620_cov_44.564256,mph(E),plasmid
ERR10812867,NODE_33_length_4203_cov_36.095029,aph(3')-VI,plasmid
ERR10812867,NODE_33_length_4203_cov_36.095029,blaNDM-1,plasmid
ERR10812867,NODE_33_length_4203_cov_36.095029,ble,plasmid
ERR10812867,NODE_36_length_2100_cov_23.273863,ant(2'')-Ia,chromosome
ERR10812867,NODE_36_length_2100_cov_23.273863,aph(3')-Ia,chromosome
ERR10812867,NODE_42_length_1085_cov_59.151116,blaOXA-58,plasmid
ERR10812867,NODE_52_length_621_cov_63.442529,tet(39),chromosome
ERR10812868,NODE_14_length_73862_cov_17.351152,ant(3'')-IIa,chromosome
ERR10812868,NODE_4_length_130044_cov_12.768402,blaOXA,chromosome
ERR10812868,NODE_61_length_15900_cov_17.107525,fos,chromosome
ERR10812868,NODE_73_length_9454_cov_13.564083,sul2,plasmid
ERR10812868,NODE_8_length_93679_cov_14.140960,blaADC-99,chromosome
ERR10812869,NODE_24_length_50610_cov_8.382531,ant(3'')-IIa,chromosome
ERR10812869,NODE_8_length_111069_cov_6.922223,blaADC-238,chromosome
ERR10812869,NODE_9_length_110781_cov_6.529969,blaOXA,chromosome
ERR10812870,NODE_12_length_86314_cov_8.282654,blaADC-165,chromosome
ERR10812870,NODE_17_length_62584_cov_7.926414,blaOXA-51,chromosome
ERR10812870,NODE_31_length_45630_cov_8.736817,ant(3'')-IIa,chromosome
ERR10812871,NODE_10_length_158754_cov_5.298490,blaOXA-378,chromosome
ERR10812871,NODE_1_length_535493_cov_6.102887,blaADC,chromosome
ERR10812871,NODE_9_length_163830_cov_7.784085,ant(3'')-IIa,chromosome
ERR10812872,NODE_114_length_10140_cov_3.761677,blaADC,chromosome
ERR10812872,NODE_11_length_57655_cov_3.382097,blaOXA-1076,chromosome
ERR10812872,NODE_22_length_39889_cov_6.006861,ant(3'')-IIa,chromosome
ERR10812872,NODE_5_length_81969_cov_5.004996,fos,chromosome
ERR10812873,NODE_135_length_9196_cov_3.459162,blaADC-99,chromosome
ERR10812873,NODE_257_length_2427_cov_3.955326,sul2,plasmid
ERR10812873,NODE_27_length_31093_cov_4.476479,ant(3'')-IIa,chromosome
ERR10812873,NODE_61_length_18558_cov_4.201528,fos,chromosome
ERR10820997,NODE_111_length_11086_cov_11.728406,msr(E),plasmid
ERR10820997,NODE_111_length_11086_cov_11.728406,mph(E),plasmid
ERR10820997,NODE_131_length_7996_cov_6.593643,dfrA20,plasmid
ERR10820997,NODE_131_length_7996_cov_6.593643,sul2,plasmid
ERR10820997,NODE_131_length_7996_cov_6.593643,aph(6)-Id,plasmid
ERR10820997,NODE_131_length_7996_cov_6.593643,aph(3'')-Ib,plasmid
ERR10820997,NODE_146_length_6411_cov_3.242079,blaADC,chromosome
ERR10820997,NODE_161_length_5485_cov_10.055143,aac(3)-IId,plasmid
ERR10820997,NODE_161_length_5485_cov_10.055143,blaOXA-58,plasmid
ERR10820997,NODE_174_length_4204_cov_8.047259,aph(3')-VI,plasmid
ERR10820997,NODE_174_length_4204_cov_8.047259,blaNDM-1,plasmid
ERR10820997,NODE_174_length_4204_cov_8.047259,ble,plasmid
ERR10820997,NODE_212_length_2040_cov_6.367336,aph(3')-Ia,plasmid
ERR10820997,NODE_212_length_2040_cov_6.367336,ant(2'')-Ia,plasmid
ERR10820997,NODE_214_length_1933_cov_14.957470,tet(39),plasmid
ERR10820997,NODE_48_length_28398_cov_4.160394,ant(3'')-IIa,chromosome
ERR10820997,NODE_99_length_13507_cov_3.263798,blaOXA-100,chromosome
ERR10852925,NODE_11_length_67357_cov_7.375747,ant(3'')-IIa,chromosome
ERR10852925,NODE_12_length_67357_cov_5.343186,blaOXA-64,chromosome
ERR10852925,NODE_39_length_32979_cov_6.145620,blaADC,chromosome
ERR10852926,NODE_12_length_108085_cov_3.586993,blaOXA,chromosome
ERR10852926,NODE_14_length_86665_cov_4.163863,blaADC,chromosome
ERR10852926,NODE_16_length_72042_cov_8.026563,aac(3)-IId,plasmid
ERR10852926,NODE_16_length_72042_cov_8.026563,floR,plasmid
ERR10852926,NODE_27_length_44059_cov_4.954413,ant(3'')-IIa,chromosome
ERR10852926,NODE_45_length_13809_cov_11.921809,sul2,chromosome
ERR10852926,NODE_45_length_13809_cov_11.921809,aph(3'')-Ib,chromosome
ERR10852926,NODE_45_length_13809_cov_11.921809,aph(6)-Id,chromosome
ERR10852926,NODE_45_length_13809_cov_11.921809,tet(39),chromosome
ERR10852926,NODE_56_length_8121_cov_5.250312,ble,plasmid
ERR10852926,NODE_56_length_8121_cov_5.250312,blaNDM-1,plasmid
ERR10852926,NODE_68_length_887_cov_8.564909,blaOXA-58,chromosome
ERR10852929,NODE_1_length_891604_cov_8.730485,blaADC-248,chromosome
ERR10852929,NODE_3_length_488610_cov_11.000794,fos,chromosome
ERR10852929,NODE_4_length_461870_cov_7.982745,blaOXA-65,chromosome
ERR10852929,NODE_8_length_154103_cov_11.224507,ant(3'')-IIa,chromosome
ERR10852931,NODE_101_length_1146_cov_0.978032,tet(K),plasmid
ERR10852931,NODE_102_length_1133_cov_17.910058,blaADC,chromosome
ERR10852931,NODE_13_length_94946_cov_4.960062,blaOXA-68,chromosome
ERR10852931,NODE_14_length_86793_cov_7.101380,ant(3'')-IIa,chromosome
ERR10852931,NODE_65_length_6177_cov_27.009707,ant(2'')-Ia,plasmid
ERR10852931,NODE_6_length_143627_cov_5.725958,blaADC,chromosome
ERR10852931,NODE_84_length_2642_cov_7.145104,blaOXA-23,chromosome
ERR10852931,NODE_86_length_2593_cov_2.258220,lnu(A),plasmid
ERR10852932,NODE_20_length_46443_cov_4.105753,ant(3'')-IIa,chromosome
ERR10852932,NODE_6_length_86593_cov_3.552131,blaOXA-78,chromosome
ERR10852932,NODE_8_length_81092_cov_3.589841,blaADC-154,chromosome
ERR10852933,NODE_107_length_6932_cov_2.435094,blaNDM-1,chromosome
ERR10852933,NODE_107_length_6932_cov_2.435094,ble,chromosome
ERR10852933,NODE_10_length_80192_cov_3.566029,ant(3'')-IIa,chromosome
ERR10852933,NODE_119_length_5358_cov_3.984978,aph(3'')-Ib,chromosome
ERR10852933,NODE_119_length_5358_cov_3.984978,aph(6)-Id,chromosome
ERR10852933,NODE_119_length_5358_cov_3.984978,sul2,chromosome
ERR10852933,NODE_11_length_78809_cov_3.165290,blaADC-191,chromosome
ERR10852933,NODE_131_length_2641_cov_6.243509,blaOXA-23,plasmid
ERR10852933,NODE_132_length_2572_cov_3.942175,tet(B),chromosome
ERR10852933,NODE_26_length_45917_cov_2.733233,blaOXA-69,plasmid
ERR10852933,NODE_40_length_35015_cov_3.792302,aph(3')-Ia,chromosome
ERR10852933,NODE_40_length_35015_cov_3.792302,aac(3)-Ia,chromosome
ERR10852933,NODE_55_length_24032_cov_4.707726,dfrA1,chromosome
ERR10852933,NODE_55_length_24032_cov_4.707726,sat2,chromosome
ERR10852933,NODE_55_length_24032_cov_4.707726,aadA1,chromosome
ERR10852933,NODE_96_length_9436_cov_2.622791,sul1,chromosome
ERR10852933,NODE_96_length_9436_cov_2.622791,qacEdelta1,chromosome
ERR10852935,NODE_10_length_173269_cov_12.083854,ant(3'')-IIa,chromosome
ERR10852935,NODE_11_length_168099_cov_7.859268,blaOXA-1076,chromosome
ERR10852935,NODE_1_length_491999_cov_11.773297,fos,chromosome
ERR10852935,NODE_2_length_453664_cov_9.582254,blaADC,chromosome
ERR10852936,NODE_17_length_87394_cov_11.495229,ant(3'')-IIa,chromosome
